ID,signup_ym,birth_year,annual_income,marital_status,children,Recency,amount_alcohol,amount_fruit,amount_meat,amount_fish,amount_snack,amount_general,Monetary,num_purchase_web,num_purchase_store,num_purchase_discount,Frequency,promotion_1,promotion_2,promotion_3,promotion_4,promotion_5,promotion_6,revenue
4444,22.Jun,1980,39029900,배우자 있음,1,28,14300,0,20800,9100,7800,27300,79300,2,3,1,6,0,0,0,0,0,0,11
4961,22.Apr,1982,27631500,배우자 있음,1,56,37700,0,32500,2600,2600,3900,79300,2,4,4,10,0,0,0,0,0,0,11
7736,21.Jan,1994,29273400,배우자 있음,1,36,14300,9100,15600,2600,2600,35100,79300,2,2,2,6,0,0,1,0,0,1,11
8749,22.Apr,1992,48405500,배우자 있음,1,68,26000,2600,11700,5200,7800,26000,79300,1,2,1,4,0,0,0,0,0,0,11
5654,22.Jun,1980,46833800,배우자 있음,3,34,26000,5200,13000,7800,5200,22100,79300,2,3,2,7,0,0,0,0,0,0,11
8418,22.Jun,1966,50363300,미혼,2,60,9100,13000,22100,10400,7800,16900,79300,2,3,2,7,0,0,0,0,0,0,11
1100,22.Jun,1968,53657500,배우자 있음,3,33,31200,5200,28600,0,2600,11700,79300,3,3,4,10,0,0,0,0,0,0,11
9014,22.Sep,1983,48210500,배우자 있음,2,65,50700,1300,20800,2600,0,3900,79300,3,3,4,10,0,0,0,0,0,0,11
5726,22.Jun,1991,41324400,미혼,1,15,20800,9100,29900,0,10400,7800,78000,3,4,3,10,0,0,0,0,0,0,11
10826,21.Mar,1967,24297000,배우자 있음,0,77,7800,1300,9100,29900,5200,24700,78000,1,2,1,4,0,0,0,0,0,0,11
8523,22.Mar,1976,25127700,배우자 있음,1,39,31200,1300,20800,15600,2600,6500,78000,4,3,3,10,0,0,0,0,0,0,11
10466,21.Nov,1973,57710900,배우자 있음,2,86,31200,2600,26000,2600,2600,13000,78000,1,4,2,7,0,0,0,0,0,0,11
4086,21.Mar,1967,24297000,배우자 있음,0,77,7800,1300,9100,29900,5200,24700,78000,1,2,1,4,0,0,0,0,0,0,11
10304,21.Mar,1967,24297000,배우자 있음,0,77,7800,1300,9100,29900,5200,24700,78000,1,2,1,4,0,0,0,0,0,0,11
2521,21.Apr,1979,45731400,배우자 있음,1,10,29900,1300,16900,2600,2600,23400,76700,1,2,1,4,0,0,1,0,0,1,11
6471,22.Jan,1979,47099000,미혼,1,17,18200,2600,39000,10400,2600,3900,76700,2,4,1,7,0,0,0,0,0,0,11
1987,21.Dec,1995,27381900,미혼,1,34,1300,13000,14300,24700,3900,19500,76700,2,3,2,7,0,0,0,0,0,0,11
4301,21.Apr,1979,45731400,배우자 있음,1,10,29900,1300,16900,2600,2600,23400,76700,1,2,1,4,0,0,1,0,0,1,11
5336,21.Aug,1979,205052900,배우자 있음,1,37,50700,1300,11700,2600,0,10400,76700,1,1,0,2,0,0,0,0,0,0,11
2589,22.May,1980,34786700,이혼,1,65,32500,3900,20800,10400,6500,2600,76700,2,3,2,7,0,0,0,0,0,0,11
2656,21.May,1979,53106300,이혼,2,63,29900,1300,9100,0,5200,31200,76700,1,2,1,4,0,0,0,0,0,0,11
5527,21.May,1995,29164200,배우자 있음,1,25,5200,15600,14300,3900,16900,19500,75400,2,3,2,7,0,0,0,0,0,0,11
4240,21.Jan,1986,22548500,배우자 있음,1,79,5200,11700,20800,22100,0,15600,75400,2,2,2,6,0,0,0,0,0,0,11
7937,22.Jul,1990,32124300,배우자 있음,0,86,13000,9100,32500,7800,3900,9100,75400,3,3,1,7,0,0,0,0,0,0,11
10069,20.Nov,1996,17841200,배우자 있음,1,43,2600,9100,6500,2600,19500,35100,75400,2,2,1,5,0,0,1,0,0,0,11
6460,21.Oct,1990,37333400,배우자 있음,1,78,15600,5200,7800,14300,10400,20800,74100,2,3,2,7,0,0,0,0,0,0,11
3559,22.Aug,1996,21122400,배우자 있음,1,77,15600,14300,13000,3900,15600,11700,74100,2,3,3,8,0,0,0,0,0,0,11
7297,22.Mar,1981,9750000,미혼,1,54,6500,3900,13000,15600,9100,26000,74100,3,3,4,10,0,0,0,0,0,0,11
2958,22.May,1986,36974600,배우자 있음,2,53,24700,3900,13000,14300,10400,7800,74100,2,4,3,9,0,0,0,0,0,0,11
498,22.May,1978,39019500,미혼,1,28,32500,0,28600,2600,3900,6500,74100,1,4,2,7,0,0,0,0,0,0,11
2868,21.Jul,1957,34473400,미혼,2,33,26000,1300,36400,3900,3900,2600,74100,2,3,3,8,0,0,0,0,0,1,11
4472,22.Sep,1978,46386600,이혼,1,34,29900,0,10400,7800,2600,23400,74100,1,3,1,5,0,0,0,0,0,0,11
4211,21.Jan,1994,26552500,배우자 있음,1,5,5200,15600,6500,3900,20800,22100,74100,2,3,2,7,0,0,0,0,0,0,11
5961,22.Sep,1986,55500900,배우자 있음,1,29,10400,5200,26000,7800,3900,20800,74100,1,3,1,5,0,0,0,0,0,0,11
10641,21.Mar,1986,9750000,미혼,2,5,7800,6500,5200,16900,5200,32500,74100,2,3,4,9,0,0,0,0,0,0,11
6197,21.Jul,1970,35409400,미혼,2,39,48100,0,22100,0,0,3900,74100,3,3,3,9,0,0,0,0,0,0,11
5975,21.Dec,1975,52395200,미혼,1,82,48100,0,22100,0,0,3900,74100,2,3,1,6,0,0,0,0,0,0,11
1773,21.Mar,1986,16110900,배우자 있음,0,38,6500,7800,19500,14300,9100,16900,74100,2,3,1,6,0,0,0,0,0,0,11
5294,22.Feb,1997,23865400,미혼,1,49,7800,10400,24700,20800,5200,5200,74100,3,4,3,10,0,0,0,0,0,0,11
1407,21.Jan,1994,26552500,배우자 있음,1,5,5200,15600,6500,3900,20800,22100,74100,2,3,2,7,0,0,0,0,0,0,11
87,21.Nov,1989,36052900,배우자 있음,1,16,0,9100,6500,33800,2600,22100,74100,2,3,2,7,0,0,0,0,0,0,11
5268,21.Nov,1968,38272000,배우자 있음,2,95,22100,10400,18200,13000,5200,3900,72800,1,4,2,7,0,0,0,0,0,0,11
5740,21.May,1978,33746700,이혼,2,1,5200,2600,15600,9100,6500,33800,72800,1,2,2,5,0,0,0,0,0,1,11
6507,21.Dec,1988,40076400,미혼,1,16,20800,14300,19500,2600,0,15600,72800,1,4,2,7,0,0,0,0,0,0,11
1321,22.Jan,1982,33887100,배우자 있음,1,49,28600,2600,23400,0,2600,15600,72800,3,3,3,9,0,0,0,0,0,0,11
7286,21.Aug,1976,54246400,배우자 있음,1,92,16900,7800,19500,3900,6500,16900,71500,2,2,1,5,0,0,0,0,0,0,11
1016,22.Jun,1967,44920200,미혼,1,43,53300,1300,7800,2600,0,6500,71500,2,3,2,7,0,0,0,0,0,0,11
5756,22.Jun,1991,51288900,배우자 있음,1,64,59800,0,9100,0,0,2600,71500,2,3,2,7,0,0,0,0,0,0,11
4179,21.Nov,1967,31487300,배우자 있음,0,94,10400,11700,11700,2600,6500,28600,71500,1,3,1,5,0,0,0,0,0,0,11
7034,21.Nov,1986,33545200,배우자 있음,1,34,10400,9100,11700,16900,7800,15600,71500,2,3,2,7,0,0,0,0,0,0,11
1143,21.Nov,1980,28681900,배우자 있음,1,43,9100,13000,16900,3900,14300,14300,71500,2,3,2,7,0,0,0,0,0,0,11
8017,22.Sep,1989,66444300,배우자 있음,2,83,28600,0,24700,7800,6500,3900,71500,2,3,2,7,0,0,0,0,0,0,11
8086,22.Mar,1967,54915900,배우자 있음,2,34,62400,0,2600,0,0,6500,71500,2,3,2,7,0,0,0,0,0,0,11
5263,21.Apr,1985,40372800,배우자 있음,1,99,6500,13000,16900,3900,10400,20800,71500,1,3,1,5,0,0,0,0,0,0,11
6885,22.Feb,1985,42837600,이혼,1,36,49400,0,15600,3900,1300,1300,71500,2,3,1,6,0,0,0,0,0,0,11
3536,21.Jun,1968,25662000,배우자 있음,1,65,9100,14300,3900,13000,5200,26000,71500,1,3,2,6,0,0,0,0,0,0,11
8079,22.May,1990,29182400,배우자 있음,1,86,3900,1300,10400,29900,2600,23400,71500,2,3,3,8,0,0,0,0,0,0,11
4351,21.Jul,1963,48417200,이혼,2,90,23400,2600,13000,0,0,32500,71500,1,2,1,4,0,0,1,0,0,0,11
4328,21.Dec,1994,28541500,배우자 있음,1,81,6500,1300,9100,22100,18200,14300,71500,2,3,2,7,0,0,0,0,0,0,11
4227,21.Dec,1976,42755700,배우자 있음,2,78,36400,0,16900,5200,2600,10400,71500,2,3,3,8,0,0,0,0,0,0,11
5154,21.Nov,1980,49088000,이혼,1,54,33800,3900,16900,2600,13000,0,70200,2,3,1,6,0,0,0,0,0,0,11
3665,22.Feb,1985,32909500,배우자 있음,1,46,1300,11700,10400,14300,3900,28600,70200,3,3,3,9,0,0,0,0,0,0,11
4279,22.Jun,1971,51412400,미혼,2,87,19500,5200,13000,3900,5200,23400,70200,1,3,2,6,0,0,0,0,0,0,11
8146,22.Aug,1984,59937800,배우자 있음,2,84,39000,0,10400,2600,0,18200,70200,1,2,1,4,0,0,0,0,0,0,11
6634,21.Nov,1987,43500600,이혼,1,78,28600,3900,23400,0,0,14300,70200,2,3,1,6,0,0,0,0,0,0,11
6730,21.Jan,1962,50697400,배우자 있음,2,92,44200,1300,18200,0,0,6500,70200,2,3,3,8,0,0,0,0,0,0,11
9916,21.Jan,1962,50697400,배우자 있음,2,92,44200,1300,18200,0,0,6500,70200,2,3,3,8,0,0,0,0,0,0,11
9986,22.May,1990,25277200,배우자 있음,1,8,20800,0,29900,3900,2600,13000,70200,4,2,3,9,0,0,0,0,0,1,11
1744,21.Apr,1973,30587700,미혼,1,67,11700,9100,16900,3900,2600,26000,70200,1,2,1,4,0,0,0,0,0,0,11
6382,22.Sep,1961,63432200,배우자 있음,2,97,32500,0,14300,3900,0,19500,70200,1,3,1,5,0,0,0,0,0,0,11
6950,22.Mar,1966,64443600,배우자 있음,2,25,45500,1300,20800,0,1300,1300,70200,2,3,2,7,0,0,0,0,0,0,11
4548,22.Feb,1989,54557100,미혼,2,66,29900,5200,13000,0,2600,19500,70200,1,3,1,5,0,0,0,0,0,0,11
4333,22.Jun,1962,41787200,배우자 있음,2,76,53300,0,13000,0,0,3900,70200,2,3,4,9,0,0,0,1,0,0,11
6182,22.May,1992,34639800,배우자 있음,1,26,14300,5200,26000,13000,3900,6500,68900,2,4,2,8,0,0,0,0,0,0,11
503,21.Jun,1993,26726700,배우자 있음,1,88,16900,1300,37700,3900,0,9100,68900,2,3,2,7,0,0,0,0,0,0,11
5176,22.Mar,1996,38485200,배우자 있음,1,88,9100,7800,16900,9100,7800,18200,68900,1,3,1,5,0,0,1,0,0,0,11
10032,22.Apr,1984,16342300,이혼,1,86,3900,6500,18200,2600,15600,22100,68900,3,3,4,10,0,0,0,0,0,0,11
10262,21.Aug,1988,19593600,배우자 있음,2,96,10400,2600,19500,0,13000,23400,68900,3,3,4,10,0,0,0,0,0,0,11
10031,21.May,1984,22005100,배우자 있음,2,50,26000,2600,29900,3900,1300,5200,68900,3,4,5,12,0,0,0,0,0,0,11
6168,21.Oct,1971,58689800,이혼,2,28,42900,0,6500,0,0,19500,68900,1,2,2,5,0,0,0,0,0,0,11
10659,21.Aug,1987,9750000,배우자 있음,1,7,2600,10400,14300,3900,10400,27300,68900,3,2,4,9,0,0,0,0,0,0,11
9262,21.Sep,1992,42138200,배우자 있음,0,11,26000,7800,6500,0,11700,15600,67600,1,3,1,5,0,0,1,0,0,0,11
3696,22.Apr,1973,39819000,이혼,2,67,35100,1300,15600,2600,0,13000,67600,2,3,2,7,0,0,0,0,0,0,11
1502,21.Jun,1991,36955100,배우자 있음,1,67,23400,3900,24700,3900,3900,7800,67600,2,3,2,7,0,0,0,0,0,0,11
8135,22.Jan,1994,35309300,배우자 있음,1,41,9100,5200,29900,9100,0,14300,67600,1,3,1,5,0,0,0,0,0,0,11
7181,22.Feb,1985,39478400,배우자 있음,1,97,45500,0,16900,2600,0,2600,67600,2,3,2,7,0,0,0,0,0,0,11
736,21.Jun,1991,36955100,배우자 있음,1,67,23400,3900,24700,3900,3900,7800,67600,2,3,2,7,0,0,0,0,0,0,11
4432,21.Jun,1984,41099500,이혼,1,82,2600,3900,26000,7800,14300,11700,66300,2,3,2,7,0,0,0,0,0,0,11
1517,21.Sep,1977,40068600,미혼,1,92,3900,11700,16900,2600,15600,15600,66300,1,3,1,5,0,0,0,0,0,0,11
5231,22.May,1982,59662200,배우자 있음,2,15,35100,2600,9100,0,2600,16900,66300,1,3,1,5,0,0,0,0,0,0,11
5623,21.Dec,1988,40995500,배우자 있음,1,95,19500,5200,16900,0,0,24700,66300,1,2,1,4,0,0,1,0,0,0,11
1241,20.Dec,1992,19234800,배우자 있음,1,1,16900,3900,10400,9100,5200,20800,66300,1,3,2,6,0,0,0,0,0,1,11
1448,22.Sep,1971,43630600,배우자 있음,3,33,27300,15600,15600,0,3900,3900,66300,2,4,3,9,0,0,0,0,0,0,11
3518,21.Mar,1991,32852300,배우자 있음,1,45,13000,1300,23400,13000,5200,9100,65000,1,2,1,4,0,0,0,0,0,0,11
3479,21.Oct,1958,21856900,미혼,0,49,5200,10400,14300,15600,2600,16900,65000,2,3,1,6,0,0,1,0,0,0,11
11003,21.Dec,1988,32669000,배우자 있음,1,10,2600,6500,9100,0,23400,23400,65000,2,3,2,7,0,0,0,0,0,0,11
6515,22.Mar,1985,51702300,배우자 있음,1,92,7800,2600,23400,2600,10400,18200,65000,2,3,1,6,0,0,0,0,0,0,11
6398,22.Jun,1982,23910900,배우자 있음,1,2,9100,13000,16900,20800,0,5200,65000,3,3,2,8,0,0,0,0,0,0,11
5454,22.Feb,1987,58574100,배우자 있음,1,80,48100,0,9100,3900,0,3900,65000,2,3,1,6,0,0,0,0,0,0,11
10084,22.Aug,1980,31764200,배우자 있음,2,9,3900,2600,10400,26000,0,22100,65000,2,2,2,6,0,0,0,0,0,0,11
5899,22.Jun,1958,7342400,배우자 있음,2,68,36400,0,7800,1300,1300,16900,63700,1,0,1,2,0,0,1,0,0,0,11
7660,22.Aug,1981,46618000,미혼,2,37,19500,0,10400,5200,2600,26000,63700,1,2,2,5,0,0,1,0,0,1,11
6201,22.Feb,1986,50235900,미혼,2,45,28600,2600,18200,0,1300,13000,63700,2,3,2,7,0,0,0,0,0,0,11
1160,21.Nov,1978,17238000,배우자 있음,2,48,11700,5200,22100,13000,2600,9100,63700,3,3,4,10,0,0,0,0,0,0,11
6424,22.Apr,1985,43131400,배우자 있음,1,9,15600,7800,2600,14300,2600,20800,63700,1,3,1,5,0,0,0,0,0,0,11
2055,22.Aug,1981,46618000,이혼,2,37,19500,0,10400,5200,2600,26000,63700,1,2,2,5,0,0,1,0,0,0,11
8955,22.May,1965,52586300,배우자 있음,2,54,45500,0,5200,0,0,13000,63700,1,2,1,4,0,0,1,0,0,0,11
5107,22.Aug,1981,46618000,이혼,2,37,19500,0,10400,5200,2600,26000,63700,1,2,2,5,0,0,1,0,0,0,11
1663,22.Jan,1986,44255900,배우자 있음,1,97,26000,2600,18200,3900,0,13000,63700,2,2,1,5,0,0,0,0,0,0,11
1626,22.Aug,1981,46618000,이혼,2,37,19500,0,10400,5200,2600,26000,63700,1,2,2,5,0,0,1,0,0,1,11
10779,22.Jul,1991,28792400,미혼,0,16,19500,6500,18200,0,5200,14300,63700,1,3,1,5,0,0,0,0,0,0,11
6336,22.Jul,1968,38109500,배우자 있음,2,55,16900,2600,18200,10400,9100,5200,62400,2,4,4,10,0,0,0,0,0,0,11
5929,22.Aug,1981,48621300,배우자 있음,1,14,24700,3900,24700,3900,1300,3900,62400,2,3,2,7,0,0,0,0,0,0,11
2541,21.Sep,1984,31235100,배우자 있음,1,7,18200,9100,14300,14300,0,6500,62400,2,3,2,7,0,0,0,0,0,0,11
6728,20.Nov,1993,37833900,배우자 있음,1,38,20800,0,22100,7800,3900,7800,62400,1,3,2,6,0,0,0,0,0,0,11
1715,21.May,1986,33606300,배우자 있음,1,45,11700,5200,23400,9100,6500,6500,62400,2,3,2,7,0,0,0,0,0,0,11
5585,21.Jul,1980,27766700,미혼,1,1,15600,2600,22100,7800,1300,13000,62400,2,3,2,7,0,0,0,0,0,1,11
213,22.Aug,1971,30018300,미혼,2,98,45500,0,14300,0,0,2600,62400,2,3,4,9,0,0,0,0,0,0,11
8147,21.Oct,1968,40890200,배우자 있음,2,40,36400,0,14300,0,0,11700,62400,2,3,3,8,0,0,0,0,0,0,11
922,21.Jul,1987,40411800,배우자 있음,2,79,20800,2600,14300,3900,0,20800,62400,1,2,2,5,0,0,1,0,0,0,11
10795,22.Aug,1981,48621300,배우자 있음,1,14,24700,3900,24700,3900,1300,3900,62400,2,3,2,7,0,0,0,0,0,0,11
3878,22.May,1988,41416700,미혼,1,3,3900,5200,9100,19500,10400,14300,62400,1,3,1,5,0,0,0,0,0,0,11
8812,21.Jun,1987,17592900,이혼,1,45,15600,3900,10400,10400,0,22100,62400,2,3,2,7,0,0,0,0,0,0,11
3722,22.Jul,1980,57853900,미혼,2,83,40300,1300,10400,0,0,10400,62400,2,3,2,7,0,0,0,0,0,0,11
1655,22.Jan,1987,44655000,배우자 있음,1,81,20800,3900,19500,2600,1300,14300,62400,1,3,1,5,0,0,0,0,0,0,11
6354,20.Nov,1992,19948500,배우자 있음,1,51,6500,2600,20800,3900,2600,24700,61100,1,2,2,5,0,0,0,0,0,1,11
5081,22.Jan,1975,62167300,배우자 있음,2,54,11700,0,20800,7800,7800,13000,61100,1,3,1,5,0,0,0,0,0,0,11
1135,22.May,1968,22287200,배우자 있음,2,96,23400,2600,24700,0,2600,7800,61100,3,4,5,12,0,0,0,0,0,0,11
9197,22.May,1961,51638600,배우자 있음,1,92,41600,0,6500,2600,0,10400,61100,2,3,2,7,0,0,0,0,0,0,11
5074,21.Oct,1994,36493600,배우자 있음,1,10,39000,0,13000,2600,0,6500,61100,1,3,1,5,0,0,0,0,0,0,11
24,22.May,1968,22287200,배우자 있음,2,96,23400,2600,24700,0,2600,7800,61100,3,4,5,12,0,0,0,0,0,0,11
7327,22.Mar,1967,47751600,배우자 있음,2,71,27300,6500,3900,13000,1300,9100,61100,1,4,3,8,0,0,0,0,0,0,11
5150,21.Mar,1987,26252200,미혼,1,64,0,5200,9100,14300,13000,19500,61100,2,3,2,7,0,0,0,0,0,0,11
4385,21.Aug,1989,46849400,미혼,1,82,29900,0,19500,0,2600,9100,61100,3,3,2,8,0,0,0,0,0,0,11
1612,21.Aug,1989,,미혼,1,82,29900,0,19500,0,2600,9100,61100,3,3,2,8,0,0,0,0,0,0,11
4855,21.Sep,1982,39456300,배우자 있음,1,19,18200,0,31200,3900,3900,2600,59800,3,2,1,6,0,0,0,0,0,1,11
2569,21.Jan,1995,22519900,배우자 있음,0,38,3900,18200,22100,7800,1300,6500,59800,1,3,1,5,0,0,0,0,0,0,11
8557,21.Sep,1990,,미혼,1,57,14300,3900,28600,2600,2600,7800,59800,2,3,2,7,0,0,0,0,0,0,11
5049,21.Sep,1982,39456300,배우자 있음,1,19,18200,0,31200,3900,3900,2600,59800,3,2,1,6,0,0,0,0,0,0,11
9347,21.Sep,1964,66225900,배우자 있음,1,49,40300,0,9100,2600,0,7800,59800,1,3,1,5,0,0,0,0,0,0,11
10160,21.Sep,1964,66225900,배우자 있음,1,49,40300,0,9100,2600,0,7800,59800,1,3,1,5,0,0,0,0,0,0,11
8724,21.Sep,1990,37137100,미혼,1,57,14300,3900,28600,2600,2600,7800,59800,2,3,2,7,0,0,0,0,0,0,11
10856,21.Sep,1988,59655700,미혼,1,42,40300,0,7800,0,1300,10400,59800,1,3,1,5,0,0,0,0,0,0,11
9972,22.Jul,1963,59819500,배우자 있음,2,25,49400,0,2600,0,0,7800,59800,1,3,1,5,0,1,1,0,0,0,11
6383,22.Aug,1979,42759600,배우자 있음,1,78,33800,0,19500,2600,1300,2600,59800,3,3,2,8,0,0,0,0,0,0,11
10536,22.Aug,1979,42759600,배우자 있음,1,78,33800,0,19500,2600,1300,2600,59800,3,3,2,8,0,0,0,0,0,0,11
4066,22.Aug,1986,27666600,이혼,1,76,1300,6500,10400,5200,10400,26000,59800,2,2,2,6,0,0,0,0,0,0,11
2945,22.Jul,1963,59819500,배우자 있음,2,25,49400,0,2600,0,0,7800,59800,1,3,1,5,0,1,1,0,0,0,11
5868,21.Nov,1988,24839100,배우자 있음,1,49,2600,5200,11700,13000,6500,20800,59800,1,3,2,6,0,0,0,0,0,0,11
7505,22.Apr,1965,57401500,배우자 있음,2,24,28600,1300,11700,0,0,18200,59800,1,2,1,4,0,0,0,0,0,0,11
3265,21.Jun,1967,46411300,배우자 있음,0,36,27300,1300,11700,9100,3900,6500,59800,1,3,1,5,0,0,0,0,0,0,11
9423,22.May,1987,42594500,배우자 있음,1,49,16900,3900,22100,9100,3900,3900,59800,2,4,2,8,0,0,0,0,0,0,11
153,22.Jan,1961,30253600,이혼,0,29,24700,3900,7800,5200,2600,15600,59800,1,3,1,5,0,0,0,0,0,0,11
1646,22.Jun,1980,32791200,배우자 있음,1,36,5200,11700,15600,14300,2600,10400,59800,1,3,2,6,0,0,0,0,0,0,11
7516,22.Aug,1991,39124800,배우자 있음,1,30,6500,3900,14300,15600,6500,11700,58500,2,3,1,6,0,0,0,0,0,0,11
10854,22.Aug,1978,50508900,배우자 있음,2,90,37700,0,18200,0,0,2600,58500,2,3,2,7,0,0,0,0,0,0,11
3129,22.Aug,1991,39124800,배우자 있음,1,30,6500,3900,14300,15600,6500,11700,58500,2,3,1,6,0,0,0,0,0,0,11
2457,21.Jan,1983,40041300,배우자 있음,1,23,10400,5200,6500,19500,2600,14300,58500,1,3,2,6,0,0,0,0,0,0,11
3623,22.Sep,1984,28177500,배우자 있음,1,55,5200,0,20800,22100,5200,5200,58500,4,3,3,10,0,0,0,0,0,0,11
453,22.Sep,1964,45942000,사별,2,1,35100,0,15600,0,1300,6500,58500,2,3,2,7,0,0,0,0,0,0,11
2902,20.Nov,1966,,배우자 있음,2,87,24700,5200,15600,2600,2600,7800,58500,1,3,1,5,0,0,0,0,0,0,11
793,21.Jan,1981,27163500,배우자 있음,1,24,23400,3900,22100,3900,0,5200,58500,2,3,1,6,0,0,0,0,0,0,11
5247,22.Aug,1963,50342500,배우자 있음,2,52,40300,0,7800,2600,1300,6500,58500,1,4,2,7,0,0,0,0,0,0,11
6355,22.Sep,1986,57666700,배우자 있음,2,19,26000,0,18200,9100,3900,1300,58500,2,4,3,9,0,0,0,0,0,0,11
8625,22.Feb,1984,22943700,배우자 있음,1,70,19500,1300,29900,0,6500,1300,58500,3,3,3,9,0,0,0,0,0,0,11
1055,22.Jun,1984,69165200,배우자 있음,2,40,37700,0,10400,2600,0,7800,58500,1,3,1,5,0,0,0,0,0,0,11
6983,22.Jul,1958,49470200,이혼,2,24,29900,2600,22100,2600,1300,0,58500,2,3,2,7,0,0,0,0,0,0,11
2661,21.Aug,1972,24311300,미혼,2,95,15600,5200,2600,13000,7800,13000,57200,2,4,4,10,0,0,0,0,0,0,11
8842,21.Mar,1979,39483600,사별,2,33,19500,0,15600,9100,3900,9100,57200,2,3,3,8,0,0,0,0,0,0,11
6619,21.Mar,1986,49939500,배우자 있음,2,91,28600,1300,16900,5200,0,5200,57200,1,3,2,6,0,0,0,0,0,0,11
5313,22.Jul,1979,49654800,배우자 있음,2,20,39000,0,14300,0,0,3900,57200,2,4,3,9,0,0,0,0,0,0,11
11010,21.Nov,1992,21149700,미혼,1,75,24700,3900,23400,3900,1300,0,57200,3,3,3,9,0,0,0,0,0,0,11
5267,21.Jun,1978,44181800,이혼,1,43,20800,2600,23400,2600,1300,6500,57200,1,3,1,5,0,0,0,0,0,0,11
4937,22.Sep,1981,59922200,배우자 있음,2,62,15600,2600,26000,3900,2600,6500,57200,1,3,1,5,0,0,0,0,0,0,11
4098,22.Apr,1981,32030700,배우자 있음,2,3,26000,3900,20800,0,5200,1300,57200,2,4,3,9,0,0,0,0,0,0,11
10403,22.Sep,1986,21490300,배우자 있음,1,43,2600,16900,7800,9100,6500,14300,57200,3,3,3,9,0,0,0,0,0,0,11
2154,21.Mar,1979,39483600,사별,2,33,19500,0,15600,9100,3900,9100,57200,2,3,3,8,0,0,0,0,0,0,11
3130,21.Aug,1972,24311300,미혼,2,95,15600,5200,2600,13000,7800,13000,57200,2,4,4,10,0,0,0,0,0,0,11
1458,22.Apr,1990,27376700,배우자 있음,1,40,10400,3900,24700,3900,3900,10400,57200,3,3,3,9,0,0,0,0,0,0,11
4338,22.Jun,1991,50780600,미혼,1,28,29900,0,11700,0,0,15600,57200,1,3,1,5,0,0,1,0,0,0,11
8416,22.Feb,1989,37711700,배우자 있음,1,19,7800,7800,19500,13000,6500,2600,57200,2,3,2,7,0,0,0,0,0,0,11
9216,22.Apr,1979,46524400,배우자 있음,2,34,29900,2600,14300,3900,1300,5200,57200,2,3,2,7,0,0,0,0,0,0,11
2230,22.Aug,1978,30713800,배우자 있음,1,84,35100,2600,18200,0,0,0,55900,3,3,3,9,0,0,0,0,0,0,11
7386,21.Jul,1984,40289600,이혼,1,83,22100,0,18200,9100,3900,2600,55900,1,3,1,5,0,0,0,0,0,0,11
2563,22.Sep,1969,36723700,배우자 있음,0,80,1300,11700,9100,2600,18200,13000,55900,2,3,1,6,0,0,0,0,0,0,11
5987,22.Jul,1997,13525200,배우자 있음,1,52,2600,2600,14300,13000,7800,15600,55900,1,4,2,7,0,0,0,0,0,0,11
8737,22.Jul,1986,72231900,이혼,1,22,37700,1300,11700,2600,0,2600,55900,2,3,1,6,0,0,0,0,0,0,11
2461,22.Mar,1963,66461200,미혼,2,79,33800,1300,14300,0,1300,5200,55900,1,3,2,6,0,0,0,0,0,0,11
3068,22.Jan,1998,23856300,배우자 있음,0,1,1300,15600,11700,0,18200,9100,55900,2,3,1,6,0,0,0,0,0,0,11
8312,22.Sep,1969,36723700,배우자 있음,0,80,1300,11700,9100,2600,18200,13000,55900,2,3,1,6,0,0,0,0,0,0,11
10691,21.Sep,1968,37076000,배우자 있음,2,55,14300,0,13000,0,2600,26000,55900,1,2,1,4,0,0,0,0,0,0,11
9612,22.May,1995,30979000,미혼,0,3,1300,10400,7800,5200,10400,20800,55900,1,3,1,5,0,0,0,0,0,0,11
5138,21.Apr,1958,36816000,배우자 있음,1,68,24700,1300,18200,3900,2600,5200,55900,1,3,1,5,0,0,0,0,0,0,11
626,21.Jun,1959,42732300,배우자 있음,2,28,28600,2600,15600,0,2600,6500,55900,1,3,1,5,0,0,0,0,0,0,11
3006,21.Jul,1984,40289600,이혼,1,83,22100,0,18200,9100,3900,2600,55900,1,3,1,5,0,0,0,0,0,0,11
3850,21.Mar,1971,19393400,배우자 있음,1,52,3900,3900,3900,19500,5200,19500,55900,1,3,1,5,0,0,0,0,0,0,11
8553,21.Sep,1973,57590000,배우자 있음,2,65,39000,0,11700,0,0,3900,54600,1,3,2,6,0,0,0,0,0,0,11
10203,21.Sep,1998,33923500,미혼,1,77,14300,9100,11700,3900,1300,14300,54600,1,3,1,5,0,0,0,0,0,0,11
2258,21.Mar,1994,42744000,배우자 있음,1,76,10400,5200,19500,9100,7800,2600,54600,1,3,1,5,0,0,0,0,0,0,11
10277,21.May,1969,39105300,미혼,1,27,46800,0,2600,0,0,5200,54600,1,3,1,5,0,0,0,0,0,0,11
8650,21.Jun,1986,70410600,사별,2,31,6500,7800,13000,7800,6500,13000,54600,1,3,1,5,0,0,0,0,0,0,11
3769,22.May,1980,,배우자 있음,1,17,32500,1300,16900,0,0,3900,54600,1,3,1,5,0,0,0,0,0,0,11
10146,22.May,1980,50553100,배우자 있음,1,17,32500,1300,16900,0,0,3900,54600,1,3,1,5,0,0,0,0,0,0,11
5229,22.May,1977,70371600,배우자 있음,1,81,39000,1300,10400,0,0,3900,54600,1,3,1,5,0,0,0,0,0,0,11
